Entrez_ID,Name,MCF7_OH_1,MCF7_OH_2,MCF7_OH_3,MCF7_TAMR_1,MCF7_TAMR_2,MCF7_TAMR_3
11317,RBPJL,1,0,0,0,0,0
11318,GPR182,1,1,0,0,1,0
11319,ECD,350,265,401,277,323,421
11320,MGAT4A,257,178,220,379,380,339
11321,GPN1,662,375,583,406,488,499
11322,TMC6,344,263,339,147,296,284
11325,DDX42,1458,959,1058,1564,1709,1573
11326,VSIG4,0,0,0,0,0,0
11328,FKBP9,904,652,540,827,1031,899
11329,STK38,580,367,432,584,681,662
11330,CTRC,0,0,0,0,0,0
11331,PHB2,6768,4169,7335,4131,6115,6867
11332,ACOT7,1915,1238,2275,743,1201,1279
11333,PDAP1,2940,1760,2165,1884,2413,2374
11334,TUSC2,719,421,673,409,475,510
11335,CBX3,811,750,431,992,1031,905
11336,EXOC3,1482,874,1260,808,1185,1231
11337,GABARAP,2073,1422,2449,1110,1746,1729
11338,U2AF2,7188,4433,6442,3536,4858,5247
11339,OIP5,136,82,76,64,79,62
11340,EXOSC8,488,391,354,236,246,192
11341,SCRG1,0,0,0,0,0,0
11342,RNF13,185,148,132,276,302,245
11343,MGLL,591,310,424,531,717,741
11344,TWF2,653,381,724,274,438,478
11345,GABARAPL2,1623,1006,1290,1278,1586,1515
11346,SYNPO,143,108,143,82,126,132
22794,CASC3,1288,822,1020,952,1203,1078
22795,NID2,0,2,0,0,2,2
22796,COG2,398,232,342,341,348,365
22797,TFEC,0,0,0,0,0,0
22798,LAMB4,0,0,1,0,0,0
22800,RRAS2,230,102,124,215,169,194
22801,ITGA11,3,0,0,0,1,2
22802,CLCA4,0,0,0,0,0,0
22803,XRN2,1098,773,1172,1210,1330,1499
22806,IKZF3,110,79,69,104,122,104
22807,IKZF2,13,21,9,24,32,38
22808,MRAS,20,18,21,17,29,16
22809,ATF5,2308,1280,1802,936,1045,1254
22818,COPZ1,3783,2193,3333,1581,2307,2207
22820,COPG1,5937,3815,4937,3502,4908,5020
22821,RASA3,203,145,144,188,219,242
22822,PHLDA1,225,126,161,841,813,862
22823,MTF2,53,38,37,75,65,47
22824,HSPA4L,31,40,17,41,58,47
22826,DNAJC8,1835,1080,1813,1162,1368,1556
22827,PUF60,7923,5146,8146,4308,6436,6839
22828,SCAF8,388,345,284,382,463,445
22829,NLGN4Y,0,0,0,0,0,0
22832,CEP162,4,4,3,5,4,6
22834,ZNF652,306,235,167,396,354,306
22835,ZFP30,62,61,41,75,81,89
22836,RHOBTB3,1816,1589,1574,4124,4121,3983
22837,COBLL1,67,73,70,97,120,96
22838,RNF44,721,515,611,514,732,739
22839,DLGAP4,911,660,757,520,773,849
22841,RAB11FIP2,28,34,16,25,44,25
22843,PPM1E,295,302,294,119,137,156
22844,FRMPD1,0,1,3,0,0,0
22845,DOLK,478,276,372,193,245,281
22846,VASH1,170,99,99,86,129,112
22847,ZNF507,55,61,47,88,101,74
22848,AAK1,229,150,151,324,309,290
22849,CPEB3,14,10,13,13,11,21
22850,ADNP2,431,339,345,414,513,466
22852,ANKRD26,20,29,10,18,22,18
22853,LMTK2,402,259,211,403,440,418
22854,NTNG1,3,1,0,0,0,0
22856,CHSY1,333,201,170,296,242,253
22858,ICK,189,189,163,166,215,180
22859,LPHN1,648,551,437,376,630,628
22861,NLRP1,0,0,0,0,0,0
22862,FNDC3A,84,133,76,101,153,143
22863,ATG14,132,85,86,158,127,131
22864,R3HDM2,585,462,402,297,384,365
22865,SLITRK3,0,0,0,0,0,0
22866,CNKSR2,0,0,0,0,0,0
22868,FASTKD2,157,148,131,230,203,195
22869,ZNF510,34,29,34,23,44,27
22870,PPP6R1,2465,1622,1982,1232,1904,1892
22871,NLGN1,0,0,0,0,0,0
22872,SEC31A,2430,1473,1876,1931,2306,2402
22873,DZIP1,5,6,4,8,9,9
22874,PLEKHA6,1268,872,1093,622,840,833
22875,ENPP4,5,5,4,3,1,2
22876,INPP5F,121,100,89,175,216,203
22877,MLXIP,1190,776,1012,740,1188,1171
22878,TRAPPC8,109,137,70,122,192,167
22879,MON1B,869,583,782,484,667,712
22880,MORC2,1094,642,701,862,853,921
22881,ANKRD6,7,5,2,4,8,2
22882,ZHX2,738,561,579,884,1147,1090
22883,CLSTN1,2947,2025,2274,2078,3089,2914
22884,WDR37,331,198,182,259,302,290
22885,ABLIM3,92,82,65,125,182,173
22887,FOXJ3,562,322,335,553,613,640
22888,UBOX5,183,144,176,107,198,182
22889,KIAA0907,283,164,226,237,235,286
22890,ZBTB1,126,131,83,123,158,136
22891,ZNF365,1,2,2,8,13,14
22893,BAHD1,1174,650,858,417,549,623
22894,DIS3,96,99,75,130,159,138
22895,RPH3A,0,0,0,0,0,0
22897,CEP164,410,318,320,283,407,378
22898,DENND3,34,19,22,32,71,57
22899,ARHGEF15,0,0,0,0,0,0
22900,CARD8,100,85,105,78,100,85
22901,ARSG,214,120,192,106,180,147
22902,RUFY3,75,71,59,70,99,91
22903,BTBD3,173,130,141,210,203,232
22904,SBNO2,1435,1024,1092,752,995,999
22905,EPN2,556,333,347,256,303,330
22906,TRAK1,220,132,171,202,251,173
22907,DHX30,2585,1557,2119,964,1349,1377
22908,SACM1L,108,86,49,78,72,71
22909,FAN1,104,70,60,91,112,91
22911,WDR47,48,35,50,38,38,51
22913,RALY,4193,2526,4248,1861,2795,2980
22914,KLRK1,0,0,0,0,0,0
22915,MMRN1,0,0,0,0,0,0
22916,NCBP2,1116,848,783,1319,1450,1441
22917,ZP1,1,2,0,0,0,0
22918,CD93,0,1,0,0,1,0
22919,MAPRE1,2461,1378,1823,1464,1560,1618
22920,KIFAP3,42,45,39,78,76,96
22921,MSRB2,642,464,716,335,425,512
22924,MAPRE3,324,173,270,115,151,173
22925,PLA2R1,34,26,19,9,14,16
22926,ATF6,620,346,631,437,544,509
22927,HABP4,152,103,99,129,161,154
22928,SEPHS2,2852,1650,1776,1880,2251,1897
22929,SEPHS1,2118,1274,1822,1165,1597,1497
22930,RAB3GAP1,257,224,223,362,320,338
22931,RAB18,240,222,160,246,222,226
22932,POMZP3,209,152,148,108,153,172
22933,SIRT2,256,219,376,170,343,369
22934,RPIA,364,234,226,254,318,291
22936,ELL2,20,16,19,21,33,22
22937,SCAP,1752,1112,1724,676,1085,1217
22938,SNW1,504,390,539,482,528,649
22941,SHANK2,328,255,210,306,399,281
22943,DKK1,155,47,102,543,458,566
22944,KIN,153,98,143,114,139,165
22947,DUX4,0,0,0,0,0,0
22948,CCT5,8554,5368,7394,7209,7832,8006
22949,PTGR1,209,155,186,116,126,141
22950,SLC4A1AP,220,170,177,207,200,209
22952,CYP2G1P,1,1,0,0,1,0
22953,P2RX2,11,7,14,7,16,4
22954,TRIM32,356,196,300,200,238,272
22955,SCMH1,86,56,77,122,161,151
22973,LAMB2P1,1,4,3,0,1,0
22974,TPX2,3055,2167,3037,1638,2300,2213
22976,PAXIP1,389,270,254,314,320,335
22977,AKR7A3,227,149,273,107,119,151
22978,NT5C2,295,183,241,386,363,326
22979,EFR3B,1288,819,681,661,801,716
22980,TCF25,4189,2566,3874,2310,3253,3671
22981,NINL,134,92,78,74,137,87
22982,DIP2C,508,313,333,643,654,631
22983,MAST1,10,13,13,11,20,26
22984,PDCD11,1672,1023,1204,1076,1316,1192
22985,ACIN1,2597,1628,1675,1437,1858,1824
22986,SORCS3,0,0,0,0,0,0
22987,SV2C,0,0,0,0,0,0
22989,MYH15,0,0,0,1,0,0
22990,PCNX,292,247,211,371,418,351
22992,KDM2A,3342,1900,1973,2141,2538,2445
22993,HMGXB3,1569,826,1161,1039,1016,1261
22994,CEP131,542,373,393,317,452,380
22995,CEP152,14,18,10,27,21,17
22996,TTC39A,1664,1018,1555,1142,1553,1646
22997,IGSF9B,58,34,36,19,56,40
22998,LIMCH1,54,44,56,282,328,333
22999,RIMS1,0,0,0,0,0,0
23001,WDFY3,345,293,231,436,460,347
23002,DAAM1,140,190,156,175,234,209
23005,MAPKBP1,158,114,129,85,146,163
23007,PLCH1,171,134,111,188,232,229
23008,KLHDC10,373,217,292,342,288,331
23011,RAB21,424,306,313,321,351,351
23012,STK38L,40,33,27,36,53,46
23013,SPEN,802,596,399,918,870,835
23014,FBXO21,789,491,754,554,632,698
23015,GOLGA8A,18,43,7,51,67,41
23016,EXOSC7,498,319,418,257,402,400
23017,FAIM2,2,4,5,12,10,11
23019,CNOT1,2326,1585,1729,2555,2543,2461
23020,SNRNP200,8856,6234,7010,5477,8257,7358
23022,PALLD,785,541,586,1359,1524,1530
23023,TMCC1,311,188,232,307,323,355
23024,PDZRN3,87,62,62,64,90,79
23025,UNC13A,14,6,3,4,4,1
23026,MYO16,7,5,4,8,4,14
23028,KDM1A,2201,1370,1856,1408,1868,1950
23029,RBM34,0,0,0,0,0,0
23030,KDM4B,952,673,716,578,722,817
23031,MAST3,161,114,124,78,94,133
23032,USP33,199,211,177,285,312,299
23033,DOPEY1,70,73,54,81,71,90
23034,SAMD4A,148,143,88,107,152,127
23035,PHLPP2,403,319,243,593,585,536
23036,ZNF292,36,44,12,57,104,47
23037,PDZD2,8,9,6,4,3,6
23038,WDTC1,1111,835,1250,594,1077,1149
23039,XPO7,1432,945,1109,1449,1779,1679
23040,MYT1L,0,0,0,0,0,0
23041,MON2,260,280,178,231,258,263
23042,PDXDC1,2269,1278,1586,2113,2246,2382
23043,TNIK,6,3,4,0,0,0
23046,KIF21B,4,5,6,0,3,5
23047,PDS5B,195,236,163,157,199,173
23048,FNBP1,409,248,264,333,419,355
23049,SMG1,1259,1184,705,1502,1784,1320
23051,ZHX3,1053,575,564,784,981,827
23052,ENDOD1,560,375,409,243,230,214
23053,ZSWIM8,802,506,551,410,665,596
23054,NCOA6,659,452,348,556,653,602
23057,NMNAT2,55,30,22,9,7,8
23059,CLUAP1,163,167,148,202,261,271
23060,ZNF609,1153,703,747,657,891,823
23061,TBC1D9B,5358,3435,4216,3050,4343,4108
23062,GGA2,2131,1345,1457,1417,1788,1644
23063,WAPAL,309,253,228,340,337,333
23064,SETX,123,185,95,200,258,186
23065,EMC1,1778,1065,1114,1029,1470,1329
23066,CAND2,3,5,4,5,8,6
23067,SETD1B,1106,669,604,529,614,603
23070,CMTR1,1307,916,1222,825,1320,1312
23071,ERP44,378,336,318,372,418,409
23072,HECW1,0,0,0,0,0,0
23074,UHRF1BP1L,53,81,54,128,153,101
23075,SWAP70,84,106,73,91,109,112
23076,RRP1B,990,666,651,1024,1214,1229
23077,MYCBP2,117,144,63,258,293,217
23078,VWA8,270,257,247,149,179,191
23080,AVL9,542,412,410,555,533,545
23081,KDM4C,217,167,181,196,277,259
23082,PPRC1,1391,685,606,784,1008,920
23085,ERC1,469,373,326,505,603,502
23086,EXPH5,57,50,38,63,74,56
23087,TRIM35,351,170,242,216,243,256
23089,PEG10,257,218,174,5,4,3
23090,ZNF423,5,8,7,5,10,8
23091,ZC3H13,375,449,321,247,338,347
23092,ARHGAP26,65,49,50,243,307,346
23093,TTLL5,498,337,357,390,435,466
23094,SIPA1L3,673,492,381,614,833,676
23095,KIF1B,381,331,278,458,526,443
23096,IQSEC2,360,234,300,172,236,227
23097,CDK19,161,124,139,245,281,266
23098,SARM1,306,203,273,165,239,257
23099,ZBTB43,89,63,60,99,89,85
23101,MCF2L2,53,25,33,25,48,53
23102,TBC1D2B,850,493,541,581,664,674
23105,FSTL4,87,61,83,38,64,69
23107,MRPS27,1749,1036,1455,1260,1899,1693
23108,RAP1GAP2,367,245,255,265,369,348
23109,DDN,10,14,9,3,5,1
23111,SPG20,24,51,29,7,8,8
23112,TNRC6B,141,112,139,154,181,178
23113,CUL9,561,415,514,421,704,624
23114,NFASC,0,2,0,0,1,0
23116,FAM179B,62,43,53,86,88,79
23117,NPIPB3,1138,1129,648,792,1266,984
23118,TAB2,363,281,231,391,504,473
23119,HIC2,72,70,37,51,99,58
23120,ATP10B,0,0,0,0,0,1
23122,CLASP2,252,191,194,238,225,208
23125,CAMTA2,437,325,422,195,319,372
23126,POGZ,1232,774,925,894,969,1089
23127,COLGALT2,4,4,7,4,1,2
23129,PLXND1,2743,2025,2279,2084,3409,3060
23130,ATG2A,1056,658,867,543,838,811
23131,GPATCH8,357,221,214,335,346,384
23132,RAD54L2,167,93,94,134,99,95
23133,PHF8,969,578,758,540,746,752
23135,KDM6B,362,196,214,260,319,343
23136,EPB41L3,0,0,0,0,0,0
23137,SMC5,60,86,36,122,135,126
23138,N4BP3,1587,1106,1621,2559,3667,3981
23139,MAST2,2206,1352,1795,1058,1537,1483
23140,ZZEF1,1152,714,761,731,924,835
23141,ANKLE2,1099,647,734,688,796,726
23142,DCUN1D4,47,77,39,91,122,79
23143,LRCH1,202,157,175,81,112,114
23144,ZC3H3,597,417,603,359,493,555
23145,SSPO,22,32,18,30,36,27
23148,NACAD,16,5,8,5,7,2
23149,FCHO1,14,10,22,3,6,2
23150,FRMD4B,8,41,20,20,54,41
23151,GRAMD4,361,250,236,324,393,429
23152,CIC,933,588,646,488,608,647
23154,NCDN,1705,1074,1228,1088,1585,1582
23155,CLCC1,341,243,278,221,302,272
23157,Sep-06,5,3,4,8,5,4
23158,TBC1D9,1740,1165,1272,1005,1017,1028
23160,WDR43,350,323,239,373,374,321
23161,SNX13,51,55,30,80,91,60
23162,MAPK8IP3,695,500,297,512,689,547
23163,GGA3,502,387,380,383,512,490
23164,MPRIP,1516,947,863,591,821,641
23165,NUP205,2396,1600,1913,2441,2661,2657
23166,STAB1,59,54,89,35,65,62
23167,EFR3A,284,247,202,451,466,440
23168,RTF1,488,338,374,480,473,560
23169,SLC35D1,182,118,139,221,190,209
23170,TTLL12,2004,1170,1635,1647,2248,2543
23171,GPD1L,1177,765,875,1621,1446,1525
23172,FAM175B,82,92,99,87,113,140
23173,METAP1,914,721,1052,789,978,1071
23174,ZCCHC14,474,305,214,426,403,404
23175,LPIN1,259,179,172,215,212,182
23176,Sep-08,967,595,732,832,1007,992
23177,CEP68,267,184,225,150,181,218
23178,PASK,250,175,149,169,226,186
23179,RGL1,15,6,9,13,6,8
23180,RFTN1,12,6,2,36,34,28
23181,DIP2A,592,523,491,530,724,672
23184,MESDC2,1164,676,671,847,864,898
23185,LARP4B,1414,891,908,1109,1147,1221
23186,RCOR1,700,477,520,527,558,632
23187,PHLDB1,690,531,885,243,407,416
23189,KANK1,203,132,141,141,155,142
23190,UBXN4,356,389,325,468,642,575
23191,CYFIP1,2036,1205,1478,1757,2136,2198
23192,ATG4B,1235,873,1135,719,1165,1151
23193,GANAB,14675,10024,12178,7877,12411,11591
23194,FBXL7,0,0,0,0,0,0
23195,MDN1,628,490,315,822,890,688
23196,FAM120A,3258,1959,2080,3245,3344,3450
23197,FAF2,1229,900,1083,1158,1433,1398
23198,PSME4,356,292,288,428,402,343
23199,GSE1,5233,3999,3180,2692,3381,3064
23200,ATP11B,161,155,114,218,251,238
23201,FAM168A,288,257,262,251,363,376
23203,PMPCA,2298,1453,2145,1330,2080,2088
23204,ARL6IP1,2334,1431,1914,2250,1884,1959
23205,ACSBG1,3,0,3,2,2,2
23207,PLEKHM2,1454,960,1395,937,1425,1506
23208,SYT11,9,5,7,2,9,5
23209,MLC1,0,0,0,0,0,0
23210,JMJD6,462,263,272,249,306,294
23211,ZC3H4,1196,890,716,618,997,800
23212,RRS1,722,390,491,449,462,582
23213,SULF1,8,6,2,2,2,2
23214,XPO6,3175,1914,2352,1898,2602,2529
23215,PRRC2C,1584,1751,778,2084,2650,2072
23216,TBC1D1,429,296,347,358,446,464
23217,ZFR2,0,1,0,1,1,2
23218,NBEAL2,1815,1372,1365,1028,1730,1515
23219,FBXO28,210,139,146,169,159,171
23220,DTX4,41,33,38,10,16,20
23221,RHOBTB2,972,571,613,1413,1852,1697
23223,RRP12,2074,1187,1589,1153,1574,1652
23224,SYNE2,265,535,176,466,701,445
23225,NUP210,6650,4887,4566,2936,4921,3960
23228,PLCL2,0,0,0,0,0,0
23229,ARHGEF9,136,90,106,91,132,108
23230,VPS13A,56,107,39,105,136,89
23231,SEL1L3,222,154,160,313,365,339
23232,TBC1D12,52,53,47,57,66,32
23233,EXOC6B,53,48,51,105,81,90
23234,DNAJC9,1157,639,661,755,848,680
23235,SIK2,249,129,195,204,234,274
23236,PLCB1,78,92,67,91,110,102
23237,ARC,292,132,185,39,38,61
23239,PHLPP1,312,162,175,234,247,265
23240,KIAA0922,423,323,317,367,439,447
23241,PACS2,1639,1109,1436,1093,1687,1587
23242,COBL,403,284,242,460,673,582
23243,ANKRD28,290,252,230,405,446,467
23244,PDS5A,389,579,370,627,800,689
23245,ASTN2,220,214,163,300,495,411
23246,BOP1,3052,1680,2852,1815,2509,3046
23247,KIAA0556,573,430,404,400,555,548
23248,RPRD2,1078,724,791,733,882,836
23250,ATP11A,248,170,183,308,329,298
23251,KIAA1024,2,1,4,3,2,2
23252,OTUD3,84,85,63,95,97,111
23253,ANKRD12,94,98,56,107,141,74
23254,KAZN,287,175,165,116,153,192
23255,MTCL1,93,73,47,239,224,246
23256,SCFD1,106,126,84,119,126,104
23258,DENND5A,448,279,387,295,375,390
23259,DDHD2,296,235,293,320,347,338
23261,CAMTA1,460,280,365,230,275,281
23262,PPIP5K2,53,110,34,79,123,79
23263,MCF2L,321,245,228,296,364,363
23264,ZC3H7B,1837,1162,1316,1244,1737,1579
23265,EXOC7,2616,1910,2331,1670,2499,2326
23266,LPHN2,7,10,17,2,0,3
23268,DNMBP,551,303,356,239,235,260
23269,MGA,166,147,102,224,213,224
23270,TSPYL4,456,342,335,261,336,336
23271,CAMSAP2,191,216,108,274,249,204
23272,FAM208A,136,196,93,167,233,186
23274,CLEC16A,716,476,505,390,509,473
23275,POFUT2,406,264,266,350,406,389
23276,KLHL18,379,205,232,211,226,276
23277,CLUH,3099,1994,2371,1572,2298,2431
23279,NUP160,809,596,848,843,954,1088
23281,MTUS2,2,0,1,1,0,0
23283,CSTF2T,120,81,121,138,142,164
23284,LPHN3,0,0,0,0,0,0
23285,KIAA1107,1,6,2,0,5,6
23286,WWC1,1377,854,829,1309,1653,1642
23287,AGTPBP1,36,35,40,57,69,44
23288,IQCE,935,583,522,639,862,764
23291,FBXW11,703,422,556,687,710,715
23293,SMG6,654,406,487,375,451,439
23294,ANKS1A,793,466,478,671,779,792
23295,MGRN1,2426,1652,1777,1475,1985,2041
23299,BICD2,512,272,273,432,460,479
23300,ATMIN,947,681,561,1269,1236,1202
23301,EHBP1,60,84,62,78,119,125
23302,WSCD1,3,0,2,0,1,0
23303,KIF13B,315,202,192,434,549,483
23304,UBR2,233,220,253,289,342,317
23305,ACSL6,49,22,30,25,32,34
23306,TMEM194A,486,341,404,277,276,267
23307,FKBP15,562,450,491,419,473,496
23308,ICOSLG,620,365,594,341,463,513
23309,SIN3B,646,438,611,626,856,832
23310,NCAPD3,1286,842,979,796,902,946
23312,DMXL2,33,68,27,161,201,130
23313,KIAA0930,1274,743,1080,836,1167,1246
23314,SATB2,67,59,32,63,75,63
23315,SLC9A8,400,269,278,220,313,252
23316,CUX2,1,2,0,2,0,0
23317,DNAJC13,213,288,141,321,409,349
23318,ZCCHC11,12,16,7,26,24,31
23321,TRIM2,12,28,15,40,50,37
23322,RPGRIP1L,33,37,23,43,49,53
23324,MAN2B2,883,569,614,584,726,650
23325,KIAA1033,57,97,31,118,147,108
23326,USP22,3431,2141,2306,2002,2615,2443
23327,NEDD4L,678,391,418,690,832,733
23328,SASH1,47,35,33,115,129,137
23329,TBC1D30,826,484,564,510,522,495
23331,TTC28,25,11,9,27,25,28
23332,CLASP1,368,313,236,320,437,371
23333,DPY19L1,144,98,90,165,138,153
23334,SZT2,581,404,411,360,520,495
23335,WDR7,95,78,73,130,116,114
23336,SYNM,53,37,24,88,65,58
23338,JADE2,1352,966,1218,899,1329,1222
23339,VPS39,679,486,537,404,538,455
23341,DNAJC16,162,134,115,167,212,199
23344,ESYT1,6006,4409,5983,2314,3579,3716
23345,SYNE1,7,4,5,3,5,10
23347,SMCHD1,134,196,67,266,323,199
23348,DOCK9,144,115,70,185,229,193
23349,KIAA1045,1,0,0,1,0,0
23350,U2SURP,207,322,137,349,497,417
23351,KHNYN,1748,1298,1684,960,1382,1385
23352,UBR4,3753,2801,2317,2872,4434,3627
23353,SUN1,920,654,619,749,906,789
23354,HAUS5,485,383,486,245,412,361
23355,VPS8,184,158,211,257,254,223
23357,ANGEL1,857,585,744,567,771,846
23358,USP24,194,177,152,367,391,344
23359,FAM189A1,3,1,2,0,0,0
23360,FNBP4,273,270,166,318,300,290
23361,ZNF629,1153,672,801,530,717,736
23362,PSD3,39,39,26,297,279,207
23363,OBSL1,2772,1774,2211,1956,2546,2758
23365,ARHGEF12,1018,980,710,1405,1489,1294
23366,KIAA0895,35,44,47,72,74,74
23367,LARP1,4558,2427,2337,4289,4753,4442
23368,PPP1R13B,783,503,500,507,692,631
23369,PUM2,492,497,417,516,597,514
23370,ARHGEF18,457,288,368,225,295,354
23371,TENC1,364,293,357,77,112,124
23373,CRTC1,179,136,193,89,168,162
23376,UFL1,55,71,22,83,112,88
23378,RRP8,324,155,288,206,193,270
23379,KIAA0947,125,127,90,210,224,199
23380,SRGAP2,654,470,477,535,652,553
23381,SMG5,4585,2521,4298,2235,3015,3195
23382,AHCYL2,154,90,109,100,142,122
23383,MAU2,617,356,359,360,440,451
23384,SPECC1L,467,225,296,463,416,488
23385,NCSTN,1171,722,1033,593,826,790
23386,NUDCD3,1948,1377,2027,1102,1644,1688
23387,SIK3,337,228,256,222,300,292
23389,MED13L,1564,1416,976,1318,1574,1173
23390,ZDHHC17,41,57,24,58,58,31
23392,KIAA0368,951,672,643,1056,1037,954
23394,ADNP,1163,908,980,1085,1205,1225
23395,LARS2,607,370,499,335,437,374
23396,PIP5K1C,626,475,540,395,576,601
23397,NCAPH,740,434,708,437,479,556
23398,PPWD1,40,56,34,67,91,82
23399,CTDNEP1,1308,888,1419,721,1068,1093
23400,ATP13A2,1208,779,1232,645,985,1125
23401,FRAT2,551,429,478,329,471,420
23403,FBXO46,399,217,317,163,188,211
23404,EXOSC2,931,557,666,613,801,650
23405,DICER1,363,407,203,543,567,448
23406,COTL1,1148,687,967,526,729,813
23408,SIRT5,310,198,258,280,335,329
23409,SIRT4,8,2,10,3,2,3
23410,SIRT3,301,175,275,172,259,246
23411,SIRT1,147,127,107,137,113,137
23412,COMMD3,234,122,160,101,113,118
23413,NCS1,1144,714,774,744,1138,1058
23414,ZFPM2,0,2,1,1,0,0
23415,KCNH4,0,0,0,0,0,0
23416,KCNH3,34,23,25,7,10,11
23417,MLYCD,509,269,387,282,362,380
23418,CRB1,1,0,2,0,2,0
23420,NOMO1,14598,8611,10429,7056,10222,9533
23421,ITGB3BP,106,61,40,81,76,44
23423,TMED3,4913,2644,5182,3078,4352,5007
23424,TDRD7,184,137,196,115,125,167
23426,GRIP1,62,44,44,48,59,54
23428,SLC7A8,271,203,269,167,319,295
23429,RYBP,310,305,282,276,298,289
23430,TPSD1,2,0,0,0,0,0
23431,AP4E1,232,231,170,237,306,215
23432,GPR161,29,26,22,69,102,109
23433,RHOQ,248,190,187,280,325,316
23434,C3orf27,9,2,6,4,7,5
23435,TARDBP,1503,994,1266,1330,1309,1363
23436,CELA3B,0,0,0,0,0,0
23438,HARS2,867,546,681,525,717,628
23439,ATP1B4,26,21,12,19,25,26
23440,OTP,0,1,2,1,2,3
23443,SLC35A3,82,91,48,115,123,87
23446,SLC44A1,540,379,499,630,657,708
23450,SF3B3,17719,11518,13732,9502,13649,13887
23451,SF3B1,870,924,897,1329,1355,1448
23452,ANGPTL2,0,0,0,1,0,0
23456,ABCB10,69,42,30,75,78,61
23457,ABCB9,878,691,843,370,518,474
23460,ABCA6,0,0,0,0,0,0
23461,ABCA5,54,55,25,55,68,43
23462,HEY1,17,17,15,19,12,11
23463,ICMT,2814,1280,1675,1741,1853,1834
23464,GCAT,439,248,388,334,471,516
23466,CBX6,1868,1171,1155,1326,1783,1729
23467,NPTXR,1330,912,974,576,871,777
23468,CBX5,2941,2263,1991,2278,2306,1956
23469,PHF3,98,150,64,183,255,171
23471,TRAM1,459,363,394,556,520,510
23473,CAPN7,174,189,149,207,217,166
23474,ETHE1,228,164,272,132,165,169
23475,QPRT,1111,663,1062,677,882,959
23476,BRD4,1031,612,627,565,844,714
23478,SEC11A,2051,1136,1184,1691,1725,1378
23479,ISCU,911,599,838,549,739,699
23480,SEC61G,940,765,839,611,869,836
23481,PES1,2618,1554,2210,1938,2617,2618
23483,TGDS,25,14,19,33,30,39
23484,LEPROTL1,384,263,297,374,403,389
23491,CES3,17,19,15,17,15,28
23492,CBX7,137,108,130,76,120,139
23493,HEY2,13,24,17,0,0,1
23495,TNFRSF13B,0,0,0,0,0,0
23498,HAAO,20,13,28,47,70,89
23499,MACF1,671,565,415,666,821,685
23500,DAAM2,56,41,45,7,1,3
23503,ZFYVE26,388,253,328,271,390,408
23504,RIMBP2,0,2,0,0,0,0
23505,TMEM131,441,401,376,357,449,430
23506,GLTSCR1L,202,186,135,209,241,208
23507,LRRC8B,105,77,60,95,88,86
23508,TTC9,290,175,202,407,525,501
23509,POFUT1,928,539,663,651,1034,976
23510,KCTD2,933,503,590,635,780,785
23511,NUP188,4074,2606,2910,1968,2711,2510
23512,SUZ12,152,129,73,118,162,120
23513,SCRIB,4693,3279,3501,2729,4116,3940
23514,SPIDR,456,296,334,322,427,337
23515,MORC3,55,58,25,55,77,53
23516,SLC39A14,652,394,464,546,520,578
23517,SKIV2L2,146,201,148,305,313,314
23518,R3HDM1,407,352,285,380,479,447
23519,ANP32D,0,1,1,0,0,0
23520,ANP32C,9,8,14,23,28,15
23521,RPL13A,28778,17801,30318,17898,26403,28845
23522,KAT6B,205,244,198,150,189,163
23523,CABIN1,1204,891,975,898,1373,1337
23524,SRRM2,9667,7904,4684,6916,11671,9380
23526,HMHA1,400,264,303,181,251,266
23527,ACAP2,196,244,152,254,319,245
23528,ZNF281,59,33,29,118,91,148
23529,CLCF1,7,4,8,28,38,39
23530,NNT,240,185,233,292,282,320
23531,MMD,38,21,13,121,109,112
23532,PRAME,2,0,1,1,0,0
23533,PIK3R5,0,0,2,0,0,0
23534,TNPO3,593,376,443,474,536,550
23536,ADAT1,813,460,556,520,624,597
23538,OR52A1,0,0,0,0,0,0
23539,SLC16A8,0,2,0,2,3,0
23541,SEC14L2,112,86,115,91,105,137
23542,MAPK8IP2,56,37,59,4,6,5
23543,RBFOX2,423,274,308,324,309,334
23544,SEZ6L,0,0,0,0,0,0
23545,ATP6V0A2,473,275,382,246,299,295
23546,SYNGR4,2,1,1,0,1,3
23547,LILRA4,0,0,0,0,1,0
23548,TTC33,3,3,5,16,11,12
23549,DNPEP,4208,2629,4398,1647,2456,2723
23550,PSD4,1422,874,1266,669,904,849
23551,RASD2,2,2,3,2,11,6
23552,CDK20,90,65,80,57,69,67
23553,HYAL4,4,5,2,2,3,2
23554,TSPAN12,11,12,9,8,7,9
23555,TSPAN15,1075,657,956,1365,1769,1940
23556,PIGN,140,74,80,110,104,137
23557,SNAPIN,846,521,872,400,572,510
23558,WBP2,1699,1154,1445,1149,1678,1858
23559,WBP1,244,168,278,129,205,204
23560,GTPBP4,1052,681,743,890,852,934
23562,CLDN14,0,0,0,0,1,2
23563,CHST5,28,21,21,20,31,27
23564,DDAH2,763,565,755,589,879,879
23566,LPAR3,0,0,0,0,0,0
23567,ZNF346,371,235,295,208,292,283
23568,ARL2BP,629,430,385,429,507,459
23569,PADI4,1,1,3,4,0,2
23574,PRG1,0,0,0,0,0,0
23576,DDAH1,231,165,163,233,206,194
23580,CDC42EP4,1183,704,812,763,956,942
23581,CASP14,29,7,21,3,10,18
23582,CCNDBP1,268,184,207,201,230,251
